    0.183846452482302311E+03    0.751766950000116729E+01   -0.184112278845107280E+00    0.103178558918387466E+03    0.105439585981980644E+01   -0.425844405931382468E+02
    0.176803934782451563E+03    0.736712706846507803E+01   -0.161495101700813937E+00    0.104688238171997526E+03    0.102828520850022942E+01   -0.425640896400259692E+02
    0.178599661922764710E+03    0.734604341229071700E+01   -0.158300328730058171E+00    0.121671888541908032E+03    0.917861871014951869E+00   -0.425389787112097650E+02
    0.184376509120633784E+03    0.747648032853546418E+01   -0.182100844783406934E+00    0.116992822929718741E+03    0.119698150636170819E+01   -0.425312790776997645E+02
    0.179938129837623137E+03    0.738362438655702924E+01   -0.377382037338680476E-01    0.123153399116662996E+03    0.105737563630862974E+01   -0.425278395219702574E+02
    0.175422664521866494E+03    0.727325035268307118E+01   -0.182607168712736190E+00    0.119562017997685615E+03    0.109504271625803273E+01   -0.424261451832930376E+02
    0.177814232659936607E+03    0.735233453005377680E+01   -0.389247635970235706E-01    0.118939577013847213E+03    0.122450586167599074E+01   -0.423805719597421486E+02
    0.184570290621390996E+03    0.748477492984031656E+01   -0.292100208126229832E+00    0.111465554930197470E+03    0.101875478296182154E+01   -0.423514846352058498E+02
    0.182878504632792101E+03    0.751686259347672348E+01   -0.948795844014389544E-01    0.105714614569803359E+03    0.815573791108051727E+00   -0.422763504733444577E+02
    0.181007573261400495E+03    0.742444131806296070E+01   -0.641317262826444079E-01    0.119349692443938821E+03    0.112804455935532344E+01   -0.422375592050674982E+02
    0.188557932016790375E+03    0.764278070519962860E+01    0.484832216016153339E-01    0.106956289682463051E+03    0.121694042120859391E+01   -0.422309741217610721E+02
    0.182474407761923317E+03    0.750283285613064699E+01    0.137039556191789202E-01    0.109359237104166368E+03    0.880074163051705494E+00   -0.422218154228603808E+02
    0.177063489578687950E+03    0.730614463512096712E+01   -0.217412211223833252E+00    0.116891145915126430E+03    0.117994419345312140E+01   -0.422099126421499093E+02
    0.182445629789949180E+03    0.746273598056494336E+01   -0.905288426812305147E-01    0.112115523225781658E+03    0.100925683820886647E+01   -0.421532004428792533E+02
    0.182670339016567539E+03    0.744682151866080488E+01   -0.151957822713026713E+00    0.114915539807909227E+03    0.135180132963426480E+01   -0.421367484697747372E+02
    0.179228365457907785E+03    0.740992012525256527E+01    0.275823889399147149E-01    0.113237271222819160E+03    0.116033447753100027E+01   -0.421334558120505136E+02
    0.177983560514833471E+03    0.736879175387765084E+01   -0.142932563670238988E+00    0.109656492520473350E+03    0.128028564204071449E+01   -0.421200897931946798E+02
    0.188673799909790603E+03    0.764442545382389582E+01   -0.812142238300659347E-01    0.101627860493191221E+03    0.118599050021929853E+01   -0.421056661714100358E+02
    0.185382335646262732E+03    0.752803333023046584E+01   -0.314558156917103204E+00    0.105402216628755099E+03    0.107322296423146457E+01   -0.421018537149920320E+02
    0.177475800466808835E+03    0.732158631991111619E+01   -0.165737025790612336E+00    0.117289842954475247E+03    0.119218873671960646E+01   -0.420787934146828775E+02
    0.176453240738602602E+03    0.729341714336990066E+01   -0.337114446264032530E+00    0.114718891853488458E+03    0.109515627992416431E+01   -0.420555687587851992E+02
    0.186464368645189012E+03    0.759758957394824286E+01   -0.752744971574383914E-01    0.106721240172405786E+03    0.832559972579446472E+00   -0.420004017843031079E+02
    0.179751310201339123E+03    0.744647970913933843E+01   -0.114166630441169037E+00    0.104616470843286749E+03    0.107996636465438600E+01   -0.419959179081106910E+02
    0.180732961584797494E+03    0.739060582323976156E+01   -0.132753331360201621E+00    0.120910855897241873E+03    0.123514528094205978E+01   -0.419422154592942960E+02
    0.184763368646243123E+03    0.751718424651389938E+01   -0.119969142930578698E+00    0.108611931568049854E+03    0.135962606265860586E+01   -0.419370513598373122E+02
    0.186782401233267734E+03    0.756664019375412167E+01   -0.268902332653826459E+00    0.105387227321991858E+03    0.103591419797811923E+01   -0.419352086692338020E+02
    0.184123960735664099E+03    0.753283960288432830E+01    0.100180823682995523E+00    0.111427223124190434E+03    0.120115800680565421E+01   -0.418910406032824838E+02
    0.181404084545587352E+03    0.739933979161499522E+01   -0.324026262121819952E+00    0.114913404920232409E+03    0.112393959422890877E+01   -0.418909002211575938E+02
    0.176984242086843693E+03    0.731475682318994558E+01   -0.115199568710995681E+00    0.122193588848822642E+03    0.110234835341397641E+01   -0.418886340009583975E+02
    0.177611522639661302E+03    0.734750175869706812E+01   -0.194833942320658426E+00    0.110926917488019981E+03    0.106045302069151992E+01   -0.418805863472574984E+02
    0.177123431270337505E+03    0.735453021385023575E+01   -0.132408975168694099E-01    0.116560109166036881E+03    0.970347980119619424E+00   -0.418343963343228609E+02
    0.179281648072250704E+03    0.738058017452514648E+01   -0.310671351448361666E+00    0.106994178154831857E+03    0.119514326700524243E+01   -0.418336670111664546E+02
    0.179635915968599903E+03    0.735901927241190812E+01   -0.182616371709856784E+00    0.121782906270547343E+03    0.114941350053823599E+01   -0.417897740256078265E+02
    0.183466684831733943E+03    0.749557450503837330E+01    0.554189632723867120E-01    0.118973321054815528E+03    0.100292895380775215E+01   -0.417632107422262138E+02
    0.182128964908153051E+03    0.747350337928946473E+01   -0.109059872911037026E-01    0.113116773706235392E+03    0.126811544071170168E+01   -0.417491498606248186E+02
    0.182366409213779974E+03    0.743509676787331486E+01   -0.533720794033532009E-01    0.121187090988508686E+03    0.118144894688020075E+01   -0.417286614948220063E+02
    0.181348049685837481E+03    0.745591613982944867E+01   -0.151080899716221406E+00    0.106970441215657274E+03    0.129449083373074192E+01   -0.416820915819162110E+02
    0.182428239176603199E+03    0.745933803342056745E+01   -0.406592225338631152E-02    0.118705113657749664E+03    0.943116401473367949E+00   -0.416409250865362921E+02
    0.176951213261970139E+03    0.735149309455890254E+01   -0.145089991347179925E+00    0.111089024139687936E+03    0.116411367775699937E+01   -0.416166797513164539E+02
    0.177707874574058735E+03    0.733606071263487358E+01   -0.243032450204758943E+00    0.114354438165950157E+03    0.121714647690374567E+01   -0.416123663048652119E+02
    0.178831753264033267E+03    0.739559429501202104E+01   -0.255979545441703760E+00    0.105438487057477261E+03    0.112330626059055039E+01   -0.416060202788546576E+02
    0.177342521737574032E+03    0.736278835797553288E+01   -0.215243656423206531E+00    0.109471280025863038E+03    0.930963757422882621E+00   -0.415961430906228316E+02
    0.189333201516513071E+03    0.764998031427779779E+01   -0.926942125724063981E-01    0.105678182213572413E+03    0.109837417484080868E+01   -0.415943637381119729E+02
    0.187524029474082425E+03    0.762729378416104353E+01    0.413228750360024044E-01    0.106385950971686725E+03    0.927806597452593751E+00   -0.415829516058193107E+02
    0.180487505305332974E+03    0.746521724688296118E+01   -0.145412612368917671E+00    0.101763034854941466E+03    0.103564362115359310E+01   -0.415804389978607887E+02
    0.188069781377345890E+03    0.763904983951802841E+01   -0.468090119916637626E-01    0.103620281259259841E+03    0.118053524629735906E+01   -0.415438885462088336E+02
    0.178267632024832182E+03    0.737543264462448445E+01   -0.464164164584839334E-01    0.117791149666223419E+03    0.107905595907085083E+01   -0.415182725195230162E+02
    0.177087151945845960E+03    0.734449269686903605E+01   -0.179459761390293737E+00    0.109408562377238894E+03    0.122746689572363032E+01   -0.415170652776243756E+02
    0.178124182975452072E+03    0.735195439313261012E+01   -0.133076796214634197E+00    0.115581407079926208E+03    0.129507785632054295E+01   -0.415084677618284132E+02
    0.186396153237099441E+03    0.760009285384715039E+01   -0.146792742368563989E+00    0.103280269818858443E+03    0.942670489388416355E+00   -0.415031655860537185E+02
    0.183101081818906181E+03    0.749679304108859590E+01   -0.921151767049837034E-01    0.113136897858089668E+03    0.818389710315320484E+00   -0.414557695748170971E+02
    0.182430328387556983E+03    0.747366063272335879E+01    0.337505166563696335E-01    0.115650655428508017E+03    0.979935501961036515E+00   -0.414518717808280428E+02
    0.177346327965417061E+03    0.732281211053660464E+01   -0.245454773274230265E+00    0.114128634404889084E+03    0.125731966420206298E+01   -0.414396107817640669E+02
    0.184564572204883405E+03    0.752456841190116865E+01    0.556722212106559589E-01    0.115436384530893491E+03    0.976567533198412274E+00   -0.414033091440346297E+02
    0.179613335731756706E+03    0.739392106813356342E+01   -0.704548819394583692E-01    0.114297623203282328E+03    0.117031788364322353E+01   -0.413993875336777393E+02
    0.181324720506445061E+03    0.740401364332103640E+01   -0.153868610321415300E+00    0.119800183205487457E+03    0.100971656812459809E+01   -0.413346255627714925E+02
    0.187400969140058550E+03    0.759127433691016051E+01   -0.586749464483378169E-01    0.111956848453849759E+03    0.914932042919267108E+00   -0.413339646879475069E+02
    0.180474791544789866E+03    0.740530135125481870E+01   -0.190106149135077951E+00    0.115132487290783487E+03    0.120417987257201275E+01   -0.413024840393032662E+02
    0.178877561834800957E+03    0.734147689234276246E+01   -0.264737725929654166E+00    0.119046406770348028E+03    0.110903440505290130E+01   -0.413011654954296290E+02
    0.185179001395578211E+03    0.749804447433998433E+01   -0.215186752502317225E+00    0.113152759222688530E+03    0.122823014930905572E+01   -0.412999611998877043E+02
    0.177971068422678059E+03    0.733817645040617172E+01   -0.328025655368398672E+00    0.112464423637492800E+03    0.109746739297115692E+01   -0.412903572922347095E+02
    0.185417314639607042E+03    0.752729247239521015E+01   -0.282442984831404953E+00    0.105299565707077463E+03    0.117775047144225464E+01   -0.412897573327295717E+02
    0.178935031257074058E+03    0.735731502085885491E+01   -0.913257414845589643E-01    0.122731874490948854E+03    0.104250993508411582E+01   -0.412773971219168487E+02
    0.182256576689869377E+03    0.746710429962674205E+01   -0.950089455907785485E-01    0.115861663064932443E+03    0.891820831221240562E+00   -0.412600328095696938E+02
    0.187370253905264491E+03    0.761013406950972726E+01    0.402970565735865094E-01    0.108110221074345745E+03    0.124538699765583694E+01   -0.412332685109857380E+02
    0.177416222595340002E+03    0.733411262287412669E+01   -0.226477068865446718E+00    0.116284270807440151E+03    0.102245233798118207E+01   -0.412259947104757174E+02
    0.181752217799772836E+03    0.745683963603301070E+01    0.288247765744227280E-01    0.115000449199863795E+03    0.127579989778230929E+01   -0.412083470109151335E+02
    0.182305681661316385E+03    0.743248987210062317E+01   -0.276947474479737332E+00    0.110732542479091251E+03    0.115795601492294864E+01   -0.412080719054053688E+02
    0.183073014236361303E+03    0.749967489656195774E+01   -0.867849648934384543E-01    0.108054878335132216E+03    0.934298715370196042E+00   -0.412042763919287864E+02
    0.178645483564028865E+03    0.736276727036351808E+01   -0.312389393975794682E+00    0.111745209036031227E+03    0.921374648709709088E+00   -0.411923478384534221E+02
    0.179038413381039106E+03    0.734657320511947454E+01   -0.303829003246067098E+00    0.116587440522430455E+03    0.979826030955669225E+00   -0.411784185778381726E+02
    0.176315482606552877E+03    0.734191786306296379E+01   -0.186388161318176149E+00    0.106875371990830061E+03    0.107299008090583614E+01   -0.411746976194635508E+02
    0.185428873416046173E+03    0.754906793337588145E+01   -0.239828300468924116E+00    0.104969664146225654E+03    0.906295365871260694E+00   -0.411378503195190746E+02
    0.178629634892367591E+03    0.736082593664085572E+01   -0.146747763036093382E+00    0.117304964261469124E+03    0.913443522029547261E+00   -0.411227938302244596E+02
    0.179569362871294516E+03    0.739356929660168127E+01   -0.305241902062421744E+00    0.109687555622646371E+03    0.953908789872678242E+00   -0.410895587291421336E+02
    0.180778952575793483E+03    0.741464826544864763E+01   -0.612260894292062652E-01    0.120455652128763333E+03    0.916333132555267937E+00   -0.410891912217417428E+02
    0.180909642180000617E+03    0.741326862288672395E+01   -0.110721179643998857E+00    0.120210873385994248E+03    0.101577288793177267E+01   -0.410730250847013920E+02
    0.185810780445180171E+03    0.754069056249031533E+01   -0.884056563470880796E-01    0.114492989751724494E+03    0.110282969460533642E+01   -0.410635314012376611E+02
    0.178371067833479685E+03    0.740000117192556317E+01   -0.201162769766392469E+00    0.104870147151948473E+03    0.965037948969807213E+00   -0.410621978285296052E+02
    0.185571080115060141E+03    0.756561136716341487E+01   -0.154583883038907466E+00    0.102946031957172494E+03    0.991334707380801761E+00   -0.410570463813277513E+02
    0.177637954001860777E+03    0.737654103924369142E+01   -0.397622807998647687E-01    0.112117942979181919E+03    0.960874032322447502E+00   -0.410526912137750344E+02
    0.176747863137892978E+03    0.730242195396257010E+01   -0.197862250688635832E+00    0.118443041649878424E+03    0.120950702853554848E+01   -0.410483406540732574E+02
    0.189165146888482241E+03    0.763983071024096727E+01   -0.107999053396407030E+00    0.106318019773793537E+03    0.102629120913532379E+01   -0.410411180779783109E+02
    0.177279882076876561E+03    0.732088594528588921E+01   -0.203302491933291751E+00    0.115407690903322120E+03    0.110563252882739982E+01   -0.410401049664787223E+02
    0.182744319665802379E+03    0.749271465086602007E+01   -0.162975601664262282E+00    0.104916970612687635E+03    0.127961298361356524E+01   -0.410335070561982960E+02
    0.184018130478441719E+03    0.754282408705472918E+01    0.925489509837262858E-01    0.109482403743038603E+03    0.106597623405989994E+01   -0.410177049750606244E+02
    0.181589309400490095E+03    0.748890252159572789E+01   -0.130132674192925402E+00    0.104427494619560974E+03    0.878699288832204273E+00   -0.410172050905944445E+02
    0.186696031280519861E+03    0.760403703650937146E+01    0.838521690550235732E-01    0.109711528606544292E+03    0.955054827262214356E+00   -0.410152600414892206E+02
    0.181104348715911584E+03    0.741830394206649757E+01   -0.351081733758985992E+00    0.107742394116299309E+03    0.111055960072212212E+01   -0.410003687970035742E+02
    0.180763858380925370E+03    0.742847465960904785E+01   -0.177381475097712293E+00    0.113527574141933457E+03    0.102863050523144306E+01   -0.409942246905494372E+02
    0.177187056741932992E+03    0.736153574246130304E+01   -0.164167316168790656E+00    0.108115561920855214E+03    0.118073433760878932E+01   -0.409915150315050241E+02
    0.176303356461190646E+03    0.732665694737874595E+01   -0.782587225899993300E-01    0.117607213672943701E+03    0.938762016812386024E+00   -0.409594622607004055E+02
    0.182497915654829058E+03    0.747116514852511493E+01    0.308031704166862319E-01    0.119173009336658268E+03    0.100994725049964096E+01   -0.409550257831971649E+02
    0.179367655933412721E+03    0.742890232498343650E+01   -0.114833100509896813E-01    0.111752340815435247E+03    0.990342555519267309E+00   -0.409528618158245692E+02
    0.184510070413631951E+03    0.751296711488132729E+01    0.166557703962144643E-01    0.115137848111102514E+03    0.128250147125343839E+01   -0.409240800833519884E+02
    0.178177983791396713E+03    0.737104488034555683E+01   -0.223936733337533500E+00    0.111302537902077745E+03    0.102632811147033909E+01   -0.409238631695373130E+02
    0.182758382533300221E+03    0.743838861927026151E+01   -0.234791617755936599E+00    0.116944337706465816E+03    0.110005708384627021E+01   -0.409226268008388203E+02
    0.183801416405808993E+03    0.754001586287093062E+01   -0.332937582100645280E-01    0.104992723836426578E+03    0.120597937630329977E+01   -0.409150911330494438E+02
    0.186228753787422903E+03    0.759430370616398065E+01    0.578691261269312918E-01    0.107739342970190407E+03    0.117574509397426508E+01   -0.408801865753323881E+02
    0.184534214836202722E+03    0.751101580515443246E+01    0.325394788587001216E-01    0.115738760747020592E+03    0.122201417350967456E+01   -0.408755621605946615E+02
    0.178748854400420811E+03    0.735699884489685019E+01   -0.132439198184524098E+00    0.119256902565544550E+03    0.122668340911946627E+01   -0.408720913315281749E+02
    0.187810659767103118E+03    0.763019403872161206E+01   -0.148116562959565545E+00    0.101476373071635237E+03    0.989163279661100736E+00   -0.408540858868301129E+02
    0.180314342075949895E+03    0.741423194741668290E+01    0.150703038790167554E-02    0.120165044400214640E+03    0.965142949952565887E+00   -0.408456621635991510E+02
    0.188834860784504542E+03    0.762114946742238075E+01   -0.726106494403482294E-01    0.109459481733702148E+03    0.103104114956697890E+01   -0.408456610535862339E+02
    0.178248815574121238E+03    0.738705149467420341E+01   -0.234676597436464629E+00    0.105136395391329273E+03    0.109447655911977759E+01   -0.408428527807857620E+02
    0.175369921229244540E+03    0.731315616093523957E+01   -0.685163606293786032E-01    0.115511768000413355E+03    0.106647531892746095E+01   -0.408372257701267074E+02
    0.180496909165180483E+03    0.743246624872583439E+01   -0.251182079359124177E+00    0.106690464868713249E+03    0.110269528373736980E+01   -0.408055687937609051E+02
    0.177063380417884758E+03    0.734915071583436230E+01   -0.191571652901014744E-01    0.117243756961924205E+03    0.109856100346363350E+01   -0.407915612801055119E+02
    0.178322218177032340E+03    0.733423425243198324E+01   -0.188624515601337528E+00    0.118120217177236867E+03    0.115672532483877522E+01   -0.407913898614863939E+02
    0.182184381333302525E+03    0.747072003301154197E+01   -0.190811693787606984E-01    0.111030074790300262E+03    0.113692156415859769E+01   -0.407835403775514678E+02
    0.181569288694550806E+03    0.745020596969618687E+01   -0.217691416388156256E+00    0.108636719195215434E+03    0.120258927336459243E+01   -0.407668415448974031E+02
    0.175935212068676606E+03    0.733667874034335021E+01   -0.503025470471840652E-01    0.113536627344638120E+03    0.102062088435829779E+01   -0.407640376787056482E+02
    0.185321194045490898E+03    0.751946949475746607E+01   -0.310580559379642906E-01    0.115064514886306796E+03    0.125199465211721472E+01   -0.407607704461117635E+02
    0.184995308293579143E+03    0.751073232563862003E+01   -0.296975598320994738E+00    0.107478982851841565E+03    0.106753856827240745E+01   -0.407585215747728284E+02
    0.181419343362115995E+03    0.744467672801569602E+01   -0.569415041990946058E-01    0.111540845573066676E+03    0.128981390561095033E+01   -0.407581911735181350E+02
    0.184155403569560889E+03    0.749250496213001238E+01   -0.257280205227513825E+00    0.107747679924540989E+03    0.105991403139603091E+01   -0.407365604541728530E+02
    0.178560396518855299E+03    0.740331293013625213E+01   -0.871791553433878263E-01    0.107029251774575599E+03    0.110735448201212039E+01   -0.407266248862219342E+02
    0.185016629955956688E+03    0.757038668530702985E+01   -0.135939537887969308E+00    0.102172334029991035E+03    0.914570362260004766E+00   -0.407255762988877379E+02
    0.184676341570669166E+03    0.754927723199008494E+01    0.911746011044520799E-01    0.110369920443880133E+03    0.114979850919012749E+01   -0.407152808591598898E+02
    0.178470259574399364E+03    0.733928362293803715E+01   -0.305195266939459309E+00    0.115720089685935093E+03    0.109791817819047655E+01   -0.407061560215796874E+02
    0.180896235494375361E+03    0.740921933593771609E+01   -0.304929373536881876E-01    0.120971327405875385E+03    0.114292391764911927E+01   -0.407040871100947470E+02
    0.180543980759446640E+03    0.746283977191754921E+01    0.325130944100253672E-01    0.110393896858480915E+03    0.959842335321829054E+00   -0.406987406399604339E+02
    0.187563773727210162E+03    0.762308079692427309E+01   -0.132044342308357265E+00    0.100781594863908026E+03    0.108456337901388622E+01   -0.406693079817049039E+02
    0.185644256793059128E+03    0.756950855762828034E+01   -0.177556375761607210E-01    0.111107692146413783E+03    0.913914215516841266E+00   -0.406635764940610898E+02
    0.178967098334748954E+03    0.736275754885300326E+01   -0.141427483220594841E+00    0.117995708541798052E+03    0.980433774457284524E+00   -0.406628410641334099E+02
    0.184344647865104236E+03    0.748770838320490562E+01   -0.265242549249205872E+00    0.112110122956788700E+03    0.109049674218996806E+01   -0.406586007434067653E+02
    0.187465862362637807E+03    0.758771432486620689E+01    0.162524756836077700E-01    0.111621359049574039E+03    0.119670648621728759E+01   -0.406205288866470511E+02
    0.184589900864110064E+03    0.755493111649266957E+01   -0.156236851149871736E+00    0.101135324673255212E+03    0.116941183023472228E+01   -0.406096399116039137E+02
    0.187881070740657407E+03    0.761686322646598235E+01    0.293016200198765731E-01    0.109143378762612855E+03    0.120649857327235388E+01   -0.406006684880592204E+02
    0.184926489441257360E+03    0.754163836812554589E+01   -0.927032651761530158E-01    0.111513259676461089E+03    0.959625218450785522E+00   -0.405946212685408199E+02
    0.187729537777823822E+03    0.758564582158583356E+01   -0.153277136138572745E+00    0.108555805527965859E+03    0.103855700230782899E+01   -0.405797600397199787E+02
    0.179131646479175288E+03    0.741368366256790523E+01   -0.227661819191926851E+00    0.104153384486862308E+03    0.102780236522704338E+01   -0.405752361745111045E+02
    0.185877769895749566E+03    0.758952416828670984E+01    0.387246871921829161E-01    0.105236096754627653E+03    0.109623053080742494E+01   -0.405688510518594683E+02
    0.183840807352131861E+03    0.747023612437087348E+01   -0.143007447302864854E+00    0.117395438722321984E+03    0.119568613345389974E+01   -0.405649630321228898E+02
    0.186581942624043592E+03    0.759893095963100507E+01   -0.182007987759885470E+00    0.100730495406307455E+03    0.111344186044483751E+01   -0.405579082626432239E+02
    0.182318586493878058E+03    0.749096873748616954E+01   -0.391181939306302073E-01    0.110155839269098706E+03    0.848418302710682526E+00   -0.405556377550210456E+02
    0.187278388650699981E+03    0.758754668615589623E+01   -0.348945081597284990E-01    0.108533190975696570E+03    0.115055120046132120E+01   -0.405237612721168290E+02
    0.180085303869662823E+03    0.738745823788815414E+01   -0.185671809727897985E+00    0.118889269419831564E+03    0.913477964570914236E+00   -0.405179505911266773E+02
    0.181646761317499937E+03    0.749603891358307450E+01   -0.242691058991915121E-01    0.104634578634960519E+03    0.102928386986666398E+01   -0.405138549313818146E+02
    0.185014578787523732E+03    0.756206643923010269E+01   -0.847447602296824698E-01    0.105879616929676800E+03    0.114255711075880595E+01   -0.404945493605424289E+02
    0.186980308487509575E+03    0.762040967554099957E+01    0.761446369293716785E-02    0.103448832086033093E+03    0.103390990809752692E+01   -0.404884493268616836E+02
    0.184163686605123644E+03    0.752332393284719458E+01   -0.704983881909237997E-01    0.106396840809931447E+03    0.123447924766026684E+01   -0.404750327133428556E+02
    0.185439101822011679E+03    0.757540858004460471E+01   -0.153507256325831065E+00    0.100485232070044120E+03    0.111338637840633847E+01   -0.404614804984525307E+02
    0.179544681057660569E+03    0.740231465480999340E+01   -0.233705863381736823E+00    0.109587293224959041E+03    0.869433915245698019E+00   -0.404542175141812095E+02
    0.182442820759484448E+03    0.745803220671139577E+01   -0.272660437479173012E-01    0.119859491014050420E+03    0.976938937551200981E+00   -0.404517884619203585E+02
    0.181413946012323578E+03    0.741269960192304112E+01   -0.135614455296883651E+00    0.119285094925484032E+03    0.982728578352958237E+00   -0.404452191649537554E+02
    0.181336961751864095E+03    0.741956743988835044E+01   -0.203437676182926186E+00    0.111190270266015702E+03    0.120573172680969054E+01   -0.404444621521903542E+02
    0.186148508570820127E+03    0.760565573005981665E+01    0.258139454296735238E-01    0.103795273004070907E+03    0.105667801823205632E+01   -0.404343674268553386E+02
    0.181122582234764309E+03    0.740845044245878093E+01   -0.762441546037866402E-01    0.120936490021709105E+03    0.106153600281550786E+01   -0.404239300506240653E+02
    0.181231586422406735E+03    0.744074873282387905E+01   -0.140746379048974468E+00    0.114668785895151444E+03    0.841947006266225317E+00   -0.404082478392320468E+02
    0.184571355673738424E+03    0.754458790331502271E+01    0.883578742770394499E-01    0.111319167865059427E+03    0.117754200262735687E+01   -0.403917501627717996E+02
    0.177309761657829029E+03    0.737186984781742805E+01   -0.108521099538640531E+00    0.107733157260409314E+03    0.110479834845940661E+01   -0.403898742439488032E+02
    0.183724694380781870E+03    0.748494632921860426E+01   -0.164701036455386474E+00    0.112843708961157645E+03    0.124530772252473820E+01   -0.403881927805121137E+02
    0.183166355325806904E+03    0.752914657748240757E+01    0.243758907140705361E-01    0.105937090028299934E+03    0.106089863922135397E+01   -0.403858945355427466E+02
    0.182197933530336087E+03    0.744258458700743120E+01   -0.230502382254686999E+00    0.109602857364267322E+03    0.113566371845217540E+01   -0.403502169033730027E+02
    0.188424132150526759E+03    0.761668133574397732E+01   -0.135124029291505021E+00    0.107140102902296832E+03    0.103059122855089846E+01   -0.403494622378675274E+02
    0.181985039212429228E+03    0.750052192291693665E+01   -0.169436933785771515E-01    0.107782141048083005E+03    0.983654133695584743E+00   -0.403484807248861230E+02
    0.180991742987557245E+03    0.745434704552065419E+01   -0.215426074920380906E+00    0.103467406805206636E+03    0.112157229197962183E+01   -0.403358991786384067E+02
    0.181589659568787710E+03    0.744715900466320235E+01   -0.862227089868303764E-01    0.110786337421784509E+03    0.115748492662549873E+01   -0.403315538805831935E+02
    0.183015666691569294E+03    0.747346724641601323E+01   -0.471620108311294750E-01    0.117936989634108429E+03    0.112217373809861654E+01   -0.403211746591364317E+02
    0.184693484603304682E+03    0.754591977384846935E+01   -0.227582798162137223E+00    0.102991284524669226E+03    0.105018993046345033E+01   -0.403094651312297572E+02
    0.183321611919387749E+03    0.753643187998527075E+01   -0.422999935790686621E-01    0.104361302238518903E+03    0.933507434405999481E+00   -0.403092113672929884E+02
